id,latitude,longitude,severity_score,road_name,type,region
2157,24.2124,70.1328,9.5,GT Road,ROAD_WORKS,Pakistan
2158,35.9146,72.866,7.7,M-2 Motorway,TRAFFIC_JAM,Pakistan
2159,30.8171,74.8825,9.8,Shahrah-e-Faisal,TRAFFIC_JAM,Pakistan
2160,36.1799,69.4351,4.9,Shahrah-e-Faisal,ROAD_CLOSURE,London
2161,25.1306,73.5992,2.3,Ring Road,ACCIDENT,Pakistan
2162,35.3953,73.0138,9.1,Shahrah-e-Faisal,TRAFFIC_JAM,Pakistan
2163,36.3017,71.0128,7.1,Ring Road,TRAFFIC_JAM,Pakistan
2164,28.034,69.0722,1.6,GT Road,ROAD_WORKS,London
2165,36.802,72.3103,1.8,Peshawar Rd,TRAFFIC_JAM,Pakistan
2166,36.2427,74.8409,4.8,Mall Road,ACCIDENT,London
2167,32.3642,74.0475,1.9,GT Road,ACCIDENT,Pakistan
2168,28.9294,69.6102,5.9,Mall Road,ROAD_WORKS,Pakistan
2169,33.8945,67.0163,9.6,M-2 Motorway,ROAD_CLOSURE,London
2170,35.1806,68.9067,5.3,Ring Road,ROAD_CLOSURE,Pakistan
2171,30.4725,70.4596,9.2,Mall Road,ROAD_WORKS,London
2172,24.2815,73.3026,3.2,Peshawar Rd,ROAD_WORKS,Pakistan
2173,27.5334,73.4335,8.9,Peshawar Rd,ACCIDENT,London
2174,28.6121,70.2884,6.5,Mall Road,ROAD_WORKS,Pakistan
2175,26.1037,73.2166,7.8,Ring Road,ACCIDENT,Pakistan
2176,36.3074,67.4354,3.1,Peshawar Rd,ROAD_CLOSURE,London
2177,30.199,68.5056,2.9,Peshawar Rd,ACCIDENT,Pakistan
2178,35.3578,69.126,3.5,Peshawar Rd,ROAD_WORKS,London
2179,25.4941,74.2681,3.4,M-2 Motorway,ROAD_WORKS,London
2180,29.5619,71.3657,1.7,Peshawar Rd,ROAD_WORKS,London
2181,27.3361,68.4956,4.7,Peshawar Rd,ROAD_CLOSURE,London
2182,31.0435,67.6126,5.1,M-2 Motorway,ROAD_CLOSURE,Pakistan
2183,26.8354,73.4754,8.6,Peshawar Rd,ROAD_WORKS,London
2184,29.0949,70.1666,4.6,Shahrah-e-Faisal,ROAD_WORKS,London
2185,29.0433,73.5006,4.0,Peshawar Rd,ROAD_CLOSURE,London
2186,28.4254,74.9008,4.5,Mall Road,ROAD_WORKS,London
2187,36.5083,74.99,4.7,Ring Road,TRAFFIC_JAM,Pakistan
2188,29.3526,67.7644,3.8,Mall Road,TRAFFIC_JAM,London
2189,35.714,68.8561,4.5,GT Road,ACCIDENT,Pakistan
2190,27.9754,71.1851,9.5,Ring Road,ROAD_CLOSURE,Pakistan
2191,24.901,71.5856,7.8,Shahrah-e-Faisal,ACCIDENT,London
2192,29.2057,69.7189,1.5,Ring Road,ROAD_CLOSURE,Pakistan
2193,32.9532,72.1394,5.2,GT Road,TRAFFIC_JAM,Pakistan
2194,27.98,71.2216,1.3,Ring Road,ACCIDENT,Pakistan
2195,30.6216,73.3303,2.2,Shahrah-e-Faisal,ACCIDENT,London
2196,34.9875,70.4389,8.5,Ring Road,ROAD_WORKS,Pakistan
2197,25.0978,69.9733,7.0,M-2 Motorway,TRAFFIC_JAM,Pakistan
2198,36.6217,71.9129,4.6,Peshawar Rd,TRAFFIC_JAM,London
2199,35.7656,74.8902,5.0,M-2 Motorway,ACCIDENT,Pakistan
2200,29.1633,68.752,9.6,GT Road,ACCIDENT,Pakistan
2201,33.4397,68.9282,2.8,Mall Road,ROAD_CLOSURE,Pakistan
2202,25.233,69.0428,4.4,GT Road,ROAD_WORKS,London
2203,25.8588,71.5083,2.1,M-2 Motorway,TRAFFIC_JAM,London
2204,29.4085,68.0945,7.8,Ring Road,TRAFFIC_JAM,London
2205,32.0071,69.992,5.6,Shahrah-e-Faisal,ROAD_CLOSURE,London
2206,33.3371,68.7726,4.2,GT Road,TRAFFIC_JAM,Pakistan
2207,31.0064,74.903,1.2,Mall Road,ROAD_CLOSURE,Pakistan
2208,24.3545,69.996,8.6,Shahrah-e-Faisal,ROAD_WORKS,London
2209,28.8052,72.7696,4.1,GT Road,ROAD_WORKS,Pakistan
2210,27.4383,70.9331,4.9,GT Road,ROAD_WORKS,Pakistan
2211,28.599,70.4845,6.3,Peshawar Rd,ROAD_CLOSURE,Pakistan
2212,36.6901,74.2752,1.5,Mall Road,TRAFFIC_JAM,London
2213,24.1457,71.2238,8.5,GT Road,ROAD_CLOSURE,London
2214,29.629,69.8497,7.8,GT Road,ROAD_WORKS,Pakistan
2215,26.7592,73.5354,5.3,Peshawar Rd,TRAFFIC_JAM,Pakistan
2216,27.4897,72.8941,4.9,Peshawar Rd,ACCIDENT,Pakistan
2217,33.8911,73.3099,6.5,Shahrah-e-Faisal,ROAD_CLOSURE,London
2218,30.4319,67.7779,5.9,M-2 Motorway,ROAD_WORKS,London
2219,34.7321,74.5352,4.2,Ring Road,ACCIDENT,Pakistan
2220,30.2776,72.1781,3.2,Mall Road,ROAD_WORKS,Pakistan
2221,36.0434,73.1781,7.6,Ring Road,ROAD_CLOSURE,London
2222,34.6576,69.6034,2.8,Peshawar Rd,ROAD_CLOSURE,London
2223,36.1959,73.9998,5.9,GT Road,ROAD_CLOSURE,Pakistan
2224,24.9266,71.9448,8.3,M-2 Motorway,ROAD_WORKS,London
2225,31.5137,71.7568,3.2,GT Road,ACCIDENT,London
2226,33.5595,68.2115,7.3,M-2 Motorway,ACCIDENT,Pakistan
2227,34.0744,72.7435,9.6,Ring Road,TRAFFIC_JAM,Pakistan
2228,34.213,68.8723,6.7,Peshawar Rd,ACCIDENT,London
2229,28.5359,67.5533,1.6,GT Road,TRAFFIC_JAM,London
2230,32.8293,68.8599,5.8,Peshawar Rd,TRAFFIC_JAM,London
2231,28.4138,69.5258,7.4,GT Road,ACCIDENT,Pakistan
2232,26.4978,67.728,7.3,M-2 Motorway,ROAD_CLOSURE,London
2233,29.0924,69.3901,8.2,M-2 Motorway,ACCIDENT,Pakistan
2234,30.4801,70.1599,1.8,Ring Road,ROAD_WORKS,Pakistan
2235,25.7207,74.421,7.7,Mall Road,TRAFFIC_JAM,Pakistan
2236,28.7772,67.0796,2.5,Ring Road,ACCIDENT,London
2237,35.5534,68.9569,6.1,Shahrah-e-Faisal,ACCIDENT,London
2238,26.1948,74.8095,2.0,Mall Road,TRAFFIC_JAM,Pakistan
2239,25.1148,71.8935,1.9,Mall Road,ROAD_WORKS,Pakistan
2240,24.1832,68.7671,4.9,Ring Road,ROAD_CLOSURE,Pakistan
2241,31.5047,74.217,1.8,M-2 Motorway,TRAFFIC_JAM,London
2242,31.4149,71.3315,4.1,Ring Road,ROAD_WORKS,Pakistan
2243,29.6008,70.2978,3.6,M-2 Motorway,TRAFFIC_JAM,London
2244,30.312,73.6571,5.5,Ring Road,ROAD_CLOSURE,Pakistan
2245,30.7323,68.2517,7.0,Ring Road,ROAD_CLOSURE,Pakistan
2246,29.8894,68.35,3.9,M-2 Motorway,ACCIDENT,London
2247,35.5355,74.1115,3.5,M-2 Motorway,ROAD_WORKS,London
2248,25.8729,72.109,9.0,Peshawar Rd,ROAD_CLOSURE,London
2249,28.9148,74.8445,8.7,Shahrah-e-Faisal,ROAD_CLOSURE,Pakistan
2250,30.695,74.7968,7.2,M-2 Motorway,ROAD_CLOSURE,Pakistan
2251,34.9231,72.7311,8.4,Peshawar Rd,ACCIDENT,Pakistan
2252,24.5228,71.9186,8.9,M-2 Motorway,TRAFFIC_JAM,London
2253,33.9543,68.1991,2.9,Shahrah-e-Faisal,TRAFFIC_JAM,London
2254,25.357,69.3682,2.2,Mall Road,TRAFFIC_JAM,London
2255,24.026,72.2948,8.2,GT Road,TRAFFIC_JAM,London
2256,27.4804,67.3529,8.0,Shahrah-e-Faisal,ROAD_WORKS,London
2257,32.9511,71.4114,5.8,GT Road,ACCIDENT,London
2258,25.0271,74.7656,7.0,M-2 Motorway,ROAD_WORKS,London
2259,29.5278,69.1065,6.3,Ring Road,ROAD_WORKS,London
2260,25.3894,71.7088,1.7,Shahrah-e-Faisal,ACCIDENT,Pakistan
2261,35.0775,72.1501,6.1,GT Road,ROAD_CLOSURE,Pakistan
2262,34.8195,71.6143,4.2,M-2 Motorway,ACCIDENT,Pakistan
2263,24.4827,72.0267,5.7,Shahrah-e-Faisal,ROAD_CLOSURE,London
2264,36.7555,73.8949,8.0,M-2 Motorway,ROAD_CLOSURE,London
2265,33.9971,70.2283,4.4,GT Road,ACCIDENT,Pakistan
2266,34.434,68.5659,8.0,Ring Road,ROAD_CLOSURE,London
2267,28.6157,67.5252,1.9,Ring Road,ACCIDENT,Pakistan
2268,24.7167,67.2549,7.8,Mall Road,ROAD_WORKS,Pakistan
2269,29.7041,71.231,1.7,Ring Road,ACCIDENT,London
2270,34.9169,70.8582,6.7,Peshawar Rd,ACCIDENT,London
2271,32.8625,71.0296,7.6,Ring Road,ACCIDENT,Pakistan
2272,24.2947,74.6888,5.7,M-2 Motorway,ACCIDENT,London
2273,32.511,71.7769,8.2,Shahrah-e-Faisal,ACCIDENT,London
2274,28.1432,68.454,9.5,M-2 Motorway,TRAFFIC_JAM,London
2275,30.2022,68.8331,7.0,M-2 Motorway,ROAD_WORKS,London
2276,36.0761,70.8918,7.6,Shahrah-e-Faisal,ROAD_WORKS,Pakistan
2277,24.9723,69.497,6.6,GT Road,ROAD_WORKS,Pakistan
2278,27.5083,69.6827,4.4,M-2 Motorway,ROAD_CLOSURE,Pakistan
2279,33.3361,71.4392,4.0,Mall Road,ROAD_CLOSURE,Pakistan
2280,24.8512,68.0813,4.5,Shahrah-e-Faisal,ACCIDENT,London
2281,29.2914,71.8601,5.1,M-2 Motorway,ACCIDENT,Pakistan
2282,30.9868,73.6912,2.7,Ring Road,ROAD_WORKS,Pakistan
2283,30.2915,68.2338,1.8,Ring Road,ACCIDENT,Pakistan
2284,29.4159,74.191,6.9,GT Road,TRAFFIC_JAM,Pakistan
2285,34.4813,74.0173,1.7,M-2 Motorway,ACCIDENT,London
2286,29.206,69.9349,4.6,Shahrah-e-Faisal,ROAD_CLOSURE,London
2287,33.3559,70.8646,5.4,Ring Road,ROAD_CLOSURE,Pakistan
2288,31.4366,74.4437,9.9,Mall Road,TRAFFIC_JAM,Pakistan
2289,30.6499,67.9065,5.3,Shahrah-e-Faisal,ROAD_CLOSURE,London
2290,26.2423,68.8689,5.0,M-2 Motorway,ROAD_CLOSURE,Pakistan
2291,24.8432,73.5712,3.7,Ring Road,ROAD_CLOSURE,London
2292,26.0986,72.8452,6.8,GT Road,ROAD_WORKS,London
2293,24.3618,74.9627,6.0,M-2 Motorway,TRAFFIC_JAM,Pakistan
2294,32.9913,67.0045,6.0,GT Road,ROAD_WORKS,London
2295,34.3328,71.9382,6.3,Peshawar Rd,TRAFFIC_JAM,London
2296,33.1447,72.9454,9.1,Ring Road,ROAD_CLOSURE,Pakistan
2297,33.8131,70.2418,5.7,Ring Road,TRAFFIC_JAM,Pakistan
2298,35.4181,70.9445,5.7,M-2 Motorway,ROAD_CLOSURE,London
2299,31.779,67.0699,5.2,Shahrah-e-Faisal,ACCIDENT,London
2300,29.061,69.7299,6.9,Ring Road,ROAD_CLOSURE,London
2301,30.7901,69.1766,4.1,Shahrah-e-Faisal,ROAD_WORKS,Pakistan
2302,31.4104,73.0915,7.1,M-2 Motorway,TRAFFIC_JAM,London
2303,33.7019,67.1385,8.2,Mall Road,TRAFFIC_JAM,Pakistan
2304,27.9462,70.824,7.5,Mall Road,ROAD_CLOSURE,London
2305,27.0734,73.5438,4.1,Peshawar Rd,ROAD_CLOSURE,London
2306,36.2864,71.5945,5.3,GT Road,ROAD_WORKS,London
2307,24.8047,71.2875,6.5,Ring Road,ROAD_WORKS,London
2308,34.3647,74.6979,9.7,Peshawar Rd,ROAD_CLOSURE,London
2309,35.6801,67.9922,6.2,GT Road,TRAFFIC_JAM,London
2310,28.3365,70.577,1.6,Peshawar Rd,ACCIDENT,Pakistan
2311,27.4624,68.753,5.8,Ring Road,ROAD_CLOSURE,Pakistan
2312,25.2744,68.6298,9.9,M-2 Motorway,ROAD_CLOSURE,Pakistan
2313,34.0598,72.9219,9.0,Ring Road,ACCIDENT,London
2314,33.8918,67.8077,7.1,M-2 Motorway,ACCIDENT,London
2315,30.4954,74.6126,8.8,Peshawar Rd,ROAD_CLOSURE,London
2316,25.3379,73.3078,5.7,Shahrah-e-Faisal,TRAFFIC_JAM,Pakistan
2317,33.9917,67.7971,4.2,Ring Road,ROAD_WORKS,Pakistan
2318,26.9258,69.1491,5.5,Mall Road,ROAD_WORKS,Pakistan
2319,29.4092,68.5798,9.7,M-2 Motorway,TRAFFIC_JAM,London
2320,36.2298,69.5169,3.3,GT Road,TRAFFIC_JAM,Pakistan
2321,29.3311,74.1622,4.3,Shahrah-e-Faisal,TRAFFIC_JAM,London
2322,33.2676,73.4585,1.2,Ring Road,ACCIDENT,London
2323,35.0772,67.873,3.0,Mall Road,TRAFFIC_JAM,London
2324,31.7476,74.7457,1.4,M-2 Motorway,TRAFFIC_JAM,London
2325,28.4689,67.1952,2.1,Peshawar Rd,ROAD_CLOSURE,London
2326,32.3858,67.0857,8.4,Ring Road,ACCIDENT,London
2327,36.7773,70.2767,4.5,Peshawar Rd,ACCIDENT,London
2328,29.4972,72.7939,7.4,Ring Road,ROAD_WORKS,London
2329,24.6702,70.9387,8.3,Ring Road,ROAD_WORKS,London
2330,32.233,74.4255,3.2,M-2 Motorway,ROAD_CLOSURE,London
2331,29.1359,71.3128,3.0,M-2 Motorway,ROAD_CLOSURE,London
2332,35.4521,74.7157,9.0,Peshawar Rd,ROAD_WORKS,London
2333,34.9512,70.3179,6.5,Peshawar Rd,TRAFFIC_JAM,London
2334,26.1991,69.4287,2.3,M-2 Motorway,ACCIDENT,Pakistan
2335,34.3015,72.9613,6.3,Mall Road,ROAD_CLOSURE,London
2336,31.4728,73.8779,1.9,Shahrah-e-Faisal,ACCIDENT,London
2337,32.6493,69.8449,8.2,GT Road,ACCIDENT,Pakistan
2338,26.2896,72.1845,6.7,Shahrah-e-Faisal,ACCIDENT,Pakistan
2339,24.0454,68.6904,3.7,Ring Road,ACCIDENT,Pakistan
2340,27.9855,73.8311,5.2,M-2 Motorway,ACCIDENT,London
2341,31.3082,67.7422,3.9,Ring Road,ROAD_CLOSURE,London
2342,33.8404,72.7662,1.1,Peshawar Rd,ROAD_CLOSURE,Pakistan
2343,35.6898,73.3081,6.5,Shahrah-e-Faisal,TRAFFIC_JAM,Pakistan
2344,35.8708,68.5473,4.9,GT Road,ROAD_WORKS,Pakistan
2345,32.0139,70.9441,6.6,Shahrah-e-Faisal,ROAD_CLOSURE,Pakistan
2346,32.8868,67.1575,5.2,M-2 Motorway,ROAD_WORKS,Pakistan
2347,33.358,72.1067,1.7,M-2 Motorway,TRAFFIC_JAM,Pakistan
2348,33.1939,73.7413,6.9,Ring Road,ACCIDENT,London
2349,32.9993,71.2024,7.0,Shahrah-e-Faisal,ROAD_WORKS,London
2350,36.8493,74.0391,5.8,Ring Road,ROAD_WORKS,London
2351,30.3605,74.0165,4.7,Mall Road,TRAFFIC_JAM,London
2352,31.6522,73.9658,8.6,Peshawar Rd,ROAD_CLOSURE,Pakistan
2353,35.8716,67.5659,8.3,Peshawar Rd,ROAD_WORKS,Pakistan
2354,27.0839,67.8176,9.7,Mall Road,ROAD_CLOSURE,Pakistan
2355,25.0219,67.5118,7.8,Mall Road,ROAD_WORKS,Pakistan
2356,27.6287,74.5661,6.2,Peshawar Rd,TRAFFIC_JAM,Pakistan
2357,34.3091,73.0053,6.5,Shahrah-e-Faisal,ROAD_WORKS,Pakistan
2358,25.4868,73.758,3.1,Mall Road,ROAD_WORKS,Pakistan
2359,27.6745,70.8598,6.2,Mall Road,ACCIDENT,Pakistan
2360,28.1025,70.3477,9.3,M-2 Motorway,ROAD_WORKS,Pakistan
2361,27.3632,71.6201,6.7,M-2 Motorway,TRAFFIC_JAM,Pakistan
2362,36.5279,67.4701,6.3,Shahrah-e-Faisal,TRAFFIC_JAM,London
2363,35.956,73.9672,3.9,Shahrah-e-Faisal,TRAFFIC_JAM,London
2364,30.0798,73.1051,4.6,Mall Road,ACCIDENT,Pakistan
2365,28.4614,74.3227,8.1,Ring Road,TRAFFIC_JAM,London
2366,28.2523,73.5063,2.1,Shahrah-e-Faisal,TRAFFIC_JAM,London
2367,36.508,71.5472,5.4,GT Road,ACCIDENT,Pakistan
2368,34.3209,72.9847,6.1,M-2 Motorway,ROAD_WORKS,Pakistan
2369,28.1397,70.8739,1.5,Peshawar Rd,ROAD_CLOSURE,London
2370,35.9651,71.6451,9.0,Mall Road,ROAD_CLOSURE,Pakistan
2371,28.2046,73.0927,7.7,Mall Road,ACCIDENT,Pakistan
2372,33.1575,71.3426,1.2,Peshawar Rd,ROAD_WORKS,London
2373,31.024,68.8845,5.8,Ring Road,ROAD_CLOSURE,London
2374,29.8146,67.4088,9.6,Mall Road,ROAD_CLOSURE,Pakistan
2375,28.7853,73.4746,2.5,Ring Road,ROAD_CLOSURE,London
2376,36.9407,72.904,8.2,GT Road,ACCIDENT,London
2377,25.2067,74.2474,3.9,Ring Road,TRAFFIC_JAM,Pakistan
2378,31.3526,67.6247,4.4,Shahrah-e-Faisal,TRAFFIC_JAM,Pakistan
2379,33.6007,70.5164,6.1,Mall Road,ROAD_CLOSURE,London
2380,36.5652,72.2354,5.8,Shahrah-e-Faisal,ACCIDENT,Pakistan
2381,33.1522,71.7927,1.6,Ring Road,ROAD_WORKS,London
2382,36.9413,70.3625,9.0,Ring Road,ACCIDENT,London
2383,26.2785,74.561,8.7,GT Road,ACCIDENT,Pakistan
2384,29.5489,74.6079,1.2,M-2 Motorway,TRAFFIC_JAM,London
2385,26.7916,69.8899,9.1,Ring Road,ROAD_CLOSURE,Pakistan
2386,34.4306,67.9378,2.4,Ring Road,ROAD_WORKS,London
2387,29.3619,68.4478,8.8,Peshawar Rd,ROAD_WORKS,London
2388,35.9947,70.3321,7.9,Mall Road,TRAFFIC_JAM,Pakistan
2389,36.4592,70.203,8.0,M-2 Motorway,TRAFFIC_JAM,Pakistan
2390,24.1921,70.4692,1.9,M-2 Motorway,ACCIDENT,Pakistan
2391,30.0667,73.2606,6.7,Shahrah-e-Faisal,TRAFFIC_JAM,London
2392,27.5607,72.8541,9.6,Mall Road,ROAD_CLOSURE,London
2393,35.6338,67.1651,5.5,Ring Road,ACCIDENT,London
2394,36.3292,70.7377,3.2,Shahrah-e-Faisal,ACCIDENT,London
2395,30.7788,72.1821,8.8,Ring Road,ROAD_CLOSURE,London
2396,26.9105,72.9774,9.4,GT Road,ACCIDENT,London
2397,29.2615,69.7861,3.9,GT Road,ROAD_WORKS,London
2398,28.5057,67.4551,8.9,GT Road,ACCIDENT,Pakistan
2399,26.8288,71.5651,1.6,Ring Road,TRAFFIC_JAM,Pakistan
